Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
CHINA|CENTRAL DE GUATEMALA|21/01/2013| 87112090|2013|LIFAN|MACHETE 150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|144153.85|17298.46|
CHINA|CENTRAL DE GUATEMALA|21/01/2013| 87112090|2013|LIFAN|MACHETE 150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|144153.85|17298.46|
CHINA|CENTRAL DE GUATEMALA|21/01/2013| 87112090|2013|LIFAN|MACHETE 150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|144153.85|17298.46|
CHINA|CENTRAL DE GUATEMALA|21/01/2013| 87112090|2013|LIFAN|MACHETE 150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|144153.85|17298.46|
CHINA|CENTRAL DE GUATEMALA|21/01/2013| 87112090|2013|LIFAN|MACHETE 150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|144153.85|17298.46|
CHINA|CENTRAL DE GUATEMALA|21/01/2013| 87112090|2013|LIFAN|MACHETE 150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|144153.85|17298.46|
CHINA|CENTRAL DE GUATEMALA|21/01/2013| 87112090|2013|LIFAN|MACHETE 150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|144153.85|17298.46|
CHINA|CENTRAL DE GUATEMALA|21/01/2013| 87112090|2013|LIFAN|MACHETE 150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|144153.85|17298.46|
CHINA|CENTRAL DE GUATEMALA|21/01/2013| 87112090|2013|LIFAN|MACHETE 150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|144153.85|17298.46|
CHINA|CENTRAL DE GUATEMALA|21/01/2013| 87112090|2013|LIFAN|MACHETE 150|150|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|144153.85|17298.46|
ESTADOS UNIDOS|TECUN UMAN|14/01/2013| 87043151|2007|TOYOTA|TACOMA DOUBLE CAB SR5 4X4|4000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|4|1|104822.53|12578.7|
TAILANDIA|PUERTO QUETZAL|21/01/2013| 87042159|2013|TOYOTA|HI LUX|2494|LIVIANO|PICK UP|DISTRIBUIDOR|DIESEL|5|4|1|138275.68|16593.08|
COREA DEL SUR|EL CARMEN|08/01/2013| 87032369|2008|KIA|SPORTAGE LX 4X2|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|40487.09|4858.45|
JAPON|EL CARMEN|08/01/2013| 87032369|2008|MITSUBISHI|LANCER DE|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|38893.11|4667.17|
